Entry Index,Exit Index,Trade Duration,Entry Price,Exit Price,Returns for Trade in %,Type of Trade,Trade Close By,No. of Stocks Traded,Profit/Loss,Capital,Max Drawdown for Trade,Max Dip for Trade
2384,2385,1,54476.47,57037.34,4.700873606531399,long,signal,185,473760.94999999914,10595330.620000005,0.0,0.0
2386,2387,1,62432.1,61130.98,-2.084056118567204,long,signal,169,-219889.2799999992,10375441.340000005,2.119324593473141,2.0753413733492274
2388,2389,1,62387.9,61987.28,-0.6421437490282612,long,signal,166,-66502.92000000043,10308938.420000006,0.6450995950366719,0.6409647341324556
2390,2391,1,63113.97,68245.71,8.130909844524128,long,ID,163,836473.6200000008,11145412.040000007,0.0,0.0
2392,2393,1,63724.01,66074.04,3.6878250442807845,long,signal,174,408905.2199999985,11554317.260000005,0.0,0.0
2394,2395,1,66823.17,68124.19,1.9469594154243268,long,signal,172,223775.4400000007,11778092.700000005,0.0,0.0
2398,2399,1,72078.1,71452.01,-0.8686272251904684,long,signal,163,-102052.6700000018,11676040.030000003,0.8740349445342024,0.8664617659190417
2400,2401,1,73072.41,71388.94,-2.3038380696626826,long,signal,159,-267671.7300000002,11408368.300000003,2.3462753214234886,2.292487258627533
2404,2405,1,68393.48,67609.99,-1.1455624132592621,long,signal,166,-130059.33999999845,11278308.960000005,1.153181212372089,1.1400345481482919
2406,2407,1,61937.4,67840.51,9.530768162693288,long,ID,182,1074366.0199999989,12352674.980000002,0.0,0.0
2409,2410,1,63796.64,63990.01,0.3031037371247179,long,signal,193,37320.410000000506,12389995.390000002,0.0,0.0
2419,2420,1,69649.8,65463.99,-6.009794715849873,long,signal,177,-740888.3700000009,11649107.020000003,6.360044325526326,5.9797307963324355
2422,2423,1,68487.79,67820.62,-0.9741444423889255,long,signal,170,-113418.8999999997,11535688.120000003,0.9832001248660694,0.9736274188680288
2426,2427,1,71620.0,69146.0,-3.454342362468584,long,signal,161,-398314.0,11137374.120000003,3.5763726324387846,3.4528846121405015
2430,2431,1,67116.52,63924.51,-4.755922982896017,long,signal,165,-526681.6500000004,10610692.470000003,4.963687822346247,4.728957152065214
2432,2433,1,65661.84,63419.99,3.4142357265650776,short,Max Drawdown Limit,161,360937.84999999974,10971630.320000002,0.0,0.0
2434,2435,1,63793.39,61277.37,3.9440136352684765,short,signal,171,430239.41999999946,11401869.740000002,0.0,0.0
2436,2437,1,63470.08,63818.01,-0.5481795516879769,short,signal,179,-62279.47000000005,11339590.270000001,0.549221519623748,0.5462215533081565
2438,2439,1,64940.59,64941.15,0.0008623266280841422,long,signal,174,97.44000000086089,11339687.71,0.0,0.0
2448,2449,1,60672.0,58364.97,3.8024624208860742,short,signal,186,429107.5799999998,11768795.290000001,0.0,0.0
2450,2451,1,59060.61,62882.01,-6.470302287768449,short,signal,199,-760458.6000000003,11008336.690000001,6.908024540081536,6.4616520320152455
2456,2457,1,61193.03,63074.01,-3.0738468090238436,short,signal,179,-336695.42000000057,10671641.270000001,3.1550481456541677,3.0585494383166427
2459,2460,1,60825.99,61483.99,-1.0817744191257717,short,Max Drawdown Limit,175,-115150.0,10556491.270000001,1.0907980412700136,1.079028024711704
2461,2462,1,62940.08,61577.49,-2.1649003306001577,long,Max Drawdown Limit,167,-227552.53000000064,10328938.740000002,2.203058181754685,2.155569726530919
2463,2464,1,66206.5,65235.21,-1.467061391253126,long,Max Drawdown Limit,156,-151521.24000000014,10177417.500000002,1.4887985090520282,1.4669584534683784
2468,2469,1,71446.62,70148.34,-1.817132846872251,long,Max Drawdown Limit,142,-184355.75999999983,9993061.740000002,1.8448375962900811,1.8114198420178769
2474,2475,1,68507.67,69436.43,1.3557022155329395,long,Max Drawdown Limit,145,134670.19999999925,10127731.940000001,0.0,0.0
2480,2481,1,67766.85,67765.63,-0.001800290259914935,long,Max Drawdown Limit,149,-181.78000000017346,10127550.160000002,0.0017949059459344055,0.0017948737296391104
2483,2484,1,70537.84,71108.0,0.8083037416512945,long,Max Drawdown Limit,143,81532.8800000005,10209083.040000003,0.0,0.0
2486,2487,1,69355.6,69310.46,-0.06508486697541283,long,Max Drawdown Limit,147,-6635.579999999914,10202447.460000003,0.06503909994161414,0.06499682659060899
2488,2489,1,69648.14,69540.0,-0.15526617078359797,long,Max Drawdown Limit,146,-15788.439999999915,10186659.020000003,0.15499134671143114,0.1547514952848331
2490,2491,1,67314.24,68263.99,1.4109198885703826,long,Max Drawdown Limit,151,143412.25,10330071.270000003,0.0,0.0
2493,2494,1,66043.99,66228.25,0.27899586321176956,long,Max Drawdown Limit,156,28744.559999999183,10358815.830000002,0.0,0.0
2496,2497,1,66504.33,65175.32,1.9983811580388855,short,Max Drawdown Limit,155,205996.5500000003,10564812.380000003,0.0,0.0
2499,2500,1,64869.99,64143.56,1.1198244365383752,short,Max Drawdown Limit,162,117681.66000000005,10682494.040000003,0.0,0.0
2501,2502,1,64262.01,63210.01,1.6370480786393078,short,Max Drawdown Limit,166,174632.0,10857126.040000003,0.0,0.0
2503,2504,1,60293.3,61806.01,-2.5089189014368083,short,signal,180,-272287.7999999998,10584838.240000002,2.57243232089299,2.5079178320011537
2507,2508,1,60427.84,60986.68,-0.9248055201046468,short,Max Drawdown Limit,175,-97797.00000000067,10487041.240000002,0.9325509241537032,0.9239347619921681
2510,2511,1,62899.99,62135.47,1.215453293394795,short,Max Drawdown Limit,166,126910.31999999947,10613951.560000002,0.0,0.0
2512,2513,1,60208.58,57050.01,5.246046327616429,short,Max Drawdown Limit,176,555908.32,11169859.880000003,0.0,0.0
2514,2515,1,56628.79,58230.13,-2.82778424190239,short,signal,197,-315463.9799999993,10854395.900000004,2.9063246163703913,2.8242429483367744
2516,2517,1,55857.81,56714.62,-1.5339126256471654,short,signal,194,-166221.14000000095,10688174.760000004,1.5551873330334705,1.5313716353390108
2518,2519,1,58050.0,57725.85,0.5583979328165399,short,Max Drawdown Limit,184,59643.60000000027,10747818.360000003,0.0,0.0
2520,2521,1,57339.89,57889.1,-0.9578148824491974,short,Max Drawdown Limit,187,-102702.26999999984,10645116.090000004,0.9647829965563064,0.955563878733056
2524,2525,1,64724.14,65043.99,0.4941741983748236,long,Max Drawdown Limit,164,52455.39999999976,10697571.490000004,0.0,0.0
2528,2529,1,66660.0,67139.96,0.7200120012001295,long,Max Drawdown Limit,160,76793.60000000102,10774365.090000005,0.0,0.0
2530,2531,1,68165.34,67532.01,-0.9291085469536303,long,signal,158,-100066.14000000028,10674298.950000007,0.9374492926301138,0.9287427998228216
2537,2538,1,68249.88,66784.69,-2.146802309396005,long,Max Drawdown Limit,156,-228569.64000000036,10445729.310000006,2.188163537620912,2.1413082120957503
2540,2541,1,64628.0,65354.02,1.1233830537847322,long,Max Drawdown Limit,161,116889.21999999948,10562618.530000005,0.0,0.0
2543,2544,1,60697.99,58161.0,4.179693594466634,short,Max Drawdown Limit,174,441436.25999999966,11004054.790000005,0.0,0.0
2545,2546,1,54018.81,56022.01,-3.7083378919306154,short,signal,203,-406649.6000000009,10597405.190000003,3.837256316137907,3.69545233789227
2547,2548,1,55134.16,61685.99,-11.883431252058605,short,Max Drawdown Limit,192,-1257951.359999999,9339453.830000004,13.469217610554846,11.8703714489188
2552,2553,1,59346.64,60587.15,-2.0902784049779433,short,Max Drawdown Limit,157,-194760.07000000033,9144693.760000004,2.129760439347946,2.0853475325762196
2555,2556,1,57541.06,58874.6,-2.3175450712934396,short,Max Drawdown Limit,158,-210699.32000000012,8933994.440000003,2.358399945455979,2.3040609727318
2563,2564,1,64037.24,64157.01,0.1870317958737823,long,Max Drawdown Limit,139,16648.030000000566,8950642.470000004,0.0,0.0
2571,2572,1,58973.99,57301.86,2.8353686091105543,short,Max Drawdown Limit,151,252491.6299999996,9203134.100000003,0.0,0.0
2575,2576,1,57970.9,56180.0,3.08930860138449,short,Max Drawdown Limit,158,282962.20000000024,9486096.300000004,0.0,0.0
2577,2578,1,53962.97,54160.86,-0.3667144339905669,short,Max Drawdown Limit,175,-34630.7499999999,9451465.550000004,0.3664061389929098,0.3650685055769462
2579,2580,1,54869.95,57042.0,-3.958541970605045,short,Max Drawdown Limit,172,-373592.6000000005,9077872.950000005,4.115420011468649,3.952747836022102
2585,2586,1,59993.03,59132.0,-1.4352167243428093,long,Max Drawdown Limit,151,-130015.52999999982,8947857.420000006,1.4530353345750926,1.4322246049940506
2590,2591,1,62947.99,63201.05,0.40201442492445744,long,Max Drawdown Limit,142,35934.5200000007,8983791.940000005,0.0,0.0
2592,2593,1,63348.96,63578.76,0.3627526008319677,long,Max Drawdown Limit,141,32401.80000000041,9016193.740000006,0.0,0.0
2595,2596,1,64262.7,63152.01,-1.7283587524333635,long,Max Drawdown Limit,140,-155496.5999999993,8860697.140000006,1.7549025493495143,1.7246368532448986
2597,2598,1,65173.99,65769.95,0.9144138635673512,long,Max Drawdown Limit,135,80454.59999999989,8941151.740000006,0.0,0.0
2600,2601,1,65602.01,63327.59,-3.466997428889753,long,Max Drawdown Limit,136,-309321.11999999976,8631830.620000007,3.5834938568338006,3.459522095080773
2607,2608,1,62819.91,62224.0,-0.9486005312646953,long,Max Drawdown Limit,137,-81639.67000000048,8550190.950000007,0.9548286170146861,0.9457978683089575
2610,2611,1,60636.02,60326.39,-0.5106370767738341,long,Max Drawdown Limit,141,-43657.82999999963,8506533.120000007,0.5132270618844077,0.5106064911918726
2613,2614,1,63206.22,62870.02,0.5319096759780989,short,Max Drawdown Limit,134,45050.800000000585,8551583.920000007,0.0,0.0
2615,2616,1,66083.99,67074.14,1.4983205463229354,long,Max Drawdown Limit,129,127729.34999999925,8679313.270000007,0.0,0.0
2617,2618,1,67620.01,67421.78,-0.2931528699862599,long,Max Drawdown Limit,128,-25373.43999999948,8653939.830000008,0.29320102171312945,0.2923438665096076
2619,2620,1,68428.0,68378.0,-0.07306950371193079,long,Max Drawdown Limit,126,-6300.0,8647639.830000008,0.07285224782540457,0.07279921196309028
2622,2623,1,67377.5,67426.0,0.07198248673518608,long,Max Drawdown Limit,128,6208.0,8653847.830000008,0.0,0.0
2624,2625,1,66668.65,68198.28,2.294376742291924,long,Max Drawdown Limit,129,197322.2700000006,8851170.100000007,0.0,0.0
2627,2628,1,67092.76,68021.7,1.3845607186229967,long,Max Drawdown Limit,131,121691.1400000003,8972861.240000008,0.0,0.0
2629,2630,1,69962.21,72736.42,3.965297837218109,long,Max Drawdown Limit,128,355098.87999999896,9327960.120000007,0.0,0.0
2631,2632,1,72344.74,70292.01,-2.837428125389642,long,Max Drawdown Limit,128,-262749.44000000134,9065210.680000005,2.8984372153610134,2.8167942038757467
2633,2634,1,69496.01,69374.74,-0.17449922664623413,long,Max Drawdown Limit,130,-15765.099999998638,9049445.580000008,0.17421067247301744,0.17390770668771435
2638,2639,1,75571.99,75857.89,0.37831476979763823,long,Max Drawdown Limit,119,34022.09999999931,9083467.680000007,0.0,0.0
2640,2641,1,76509.78,76677.46,0.2191615241868524,long,Max Drawdown Limit,118,19786.240000000893,9103253.92000001,0.0,0.0
2642,2643,1,80370.01,88647.99,10.2998369665501,long,take_profit,113,935411.7400000012,10038665.660000011,0.0,0.0
2644,2645,1,87952.01,90375.2,2.7551274837266395,long,Max Drawdown Limit,114,276243.66000000027,10314909.320000011,0.0,0.0
2646,2647,1,87325.59,91032.07,4.244437398018165,long,Max Drawdown Limit,118,437364.64000000124,10752273.960000014,0.0,0.0
2649,2650,1,89855.99,90464.08,0.6767384122082417,long,Max Drawdown Limit,119,72362.70999999958,10824636.670000013,0.0,0.0
2651,2652,1,92310.79,94286.56,2.140345673566442,long,signal,117,231165.0900000005,11055801.760000013,0.0,0.0
2653,2654,1,98317.12,98892.0,0.5847201382628018,long,signal,112,64386.56000000052,11120188.320000013,0.0,0.0
2664,2665,1,95840.62,95849.69,0.009463628261176717,long,signal,116,1052.1200000008103,11121240.440000014,0.0,0.0
2667,2668,1,96945.63,99740.84,2.8832759145512714,long,signal,114,318653.9399999991,11439894.380000014,0.0,0.0
2670,2671,1,101109.59,97276.47,-3.7910548346600903,long,signal,113,-433142.5599999995,11006751.820000013,3.9352441763332138,3.786246145394919
2672,2673,1,96593.0,101125.0,4.691851376393735,long,signal,113,512116.0,11518867.820000013,0.0,0.0
2678,2679,1,106058.66,106133.74,0.07079101319967812,long,signal,108,8108.640000000189,11526976.460000012,0.0,0.0
2683,2684,1,97291.99,95186.27,-2.164330280426992,long,signal,118,-248474.96000000014,11278501.500000013,2.2030848690315707,2.1555952756756023
2690,2691,1,95300.0,93738.2,1.6388247639034657,short,signal,118,184292.40000000034,11462793.900000013,0.0,0.0
2699,2700,1,102235.6,96954.61,-5.165509861535517,long,signal,112,-591470.8800000006,10871323.020000013,5.440652245470672,5.159918996711614
2702,2703,1,92552.49,94726.11,-2.3485267657304467,short,signal,117,-254313.53999999946,10617009.480000013,2.395340613372032,2.3393062604444514
2704,2705,1,94599.99,94545.06,0.05806554525006563,short,Max Drawdown Limit,112,6152.1600000008475,10623161.640000014,0.0,0.0
2706,2707,1,94536.1,96560.86,-2.1417849900725696,short,Max Drawdown Limit,112,-226773.1199999994,10396388.520000014,2.1812682314030996,2.134704598168939
2708,2709,1,100497.35,99987.3,-0.5075258203325788,long,Max Drawdown Limit,103,-52535.1500000003,10343853.370000014,0.5078876132599345,0.5053211497332566
2710,2711,1,104077.48,104556.23,0.45999384304846735,long,Max Drawdown Limit,99,47396.25,10391249.620000014,0.0,0.0
2713,2714,1,102260.01,106143.82,3.7979753766892963,long,Max Drawdown Limit,101,392264.8100000012,10783514.430000015,0.0,0.0
2716,2717,1,103910.34,104870.5,0.9240273874573055,long,signal,103,98896.48000000036,10882410.910000015,0.0,0.0
2719,2720,1,102620.0,102082.83,-0.5234554667706083,long,signal,106,-56940.019999999815,10825470.890000015,0.5259819233600053,0.5232298290416189
2722,2723,1,103733.24,104722.94,0.9540818352921369,long,signal,104,102928.7999999997,10928399.690000014,0.0,0.0
2726,2727,1,97700.59,101328.52,-3.7133143208244777,short,signal,111,-402700.23000000085,10525699.460000014,3.8258761950248568,3.684896612707985
2730,2731,1,96554.35,96506.8,0.04924687494660045,short,Max Drawdown Limit,109,5182.950000000317,10530882.410000015,0.0,0.0
2745,2746,1,96181.98,96551.01,-0.3836789386119924,short,Max Drawdown Limit,109,-40224.26999999987,10490658.140000015,0.383429423237306,0.3819648575868914
2747,2748,1,96258.0,91552.88,4.888030085811044,short,Max Drawdown Limit,108,508152.9599999995,10998811.100000015,0.0,0.0
2749,2750,1,88680.4,84250.09,4.995816437454046,short,signal,124,549358.4399999997,11548169.540000014,0.0,0.0
2751,2752,1,84708.58,84349.94,0.42338096093689614,short,signal,136,48775.03999999992,11596944.580000013,0.0,0.0
2754,2755,1,94270.0,86220.61,8.538654927336374,short,ID,123,990074.97,12587019.550000014,0.0,0.0
2756,2757,1,87281.98,90606.01,-3.8083806073143607,short,signal,144,-478660.31999999983,12108359.230000013,3.9531394048341246,3.802809061339702
2760,2761,1,86222.45,80734.37,6.3650244222937316,short,ID,140,768331.2000000002,12876690.430000015,0.0,0.0
2762,2763,1,78595.86,82932.99,-5.518267756087922,short,signal,163,-706952.1900000008,12169738.240000013,5.809099391113942,5.490169961319793
2771,2772,1,86845.94,84223.39,-3.019772714763641,long,signal,140,-367157.0000000004,11802581.240000013,3.1108195108682817,3.0169671093928114
