No_of_Stocks,Portfolio_Value,Profit_From_Initial_Capital,Current_Position,Current Position,drawdown,drawdown2
0.0,698378.9999999999,-30.162100000000013,,0,0.0,123.72240287866614
0.0,698378.9999999999,-30.162100000000013,,0,0.0,123.72240287866614
0.0,698378.9999999999,-30.162100000000013,,0,0.0,123.72240287866614
0.0,698378.9999999999,-30.162100000000013,,0,0.0,123.72240287866614
0.0,698378.9999999999,-30.162100000000013,,0,0.0,123.72240287866614
106.0,698378.9999999999,-30.162100000000013,,0,0.0,123.72240287866614
0.0,692254.3199999998,-30.77456800000002,,0,0.8847442078801405,125.70177387986541
0.0,692254.3199999998,-30.77456800000002,,0,0.0,125.70177387986541
0.0,692254.3199999998,-30.77456800000002,,0,0.0,125.70177387986541
0.0,692254.3199999998,-30.77456800000002,,0,0.0,125.70177387986541
0.0,692254.3199999998,-30.77456800000002,,0,0.0,125.70177387986541
109.0,692254.3199999998,-30.77456800000002,,0,0.0,125.70177387986541
0.0,683407.8799999999,-31.659212000000007,,0,1.2944597595216412,128.6233925192668
0.0,683407.8799999999,-31.659212000000007,,0,0.0,128.6233925192668
0.0,683407.8799999999,-31.659212000000007,,0,0.0,128.6233925192668
0.0,683407.8799999999,-31.659212000000007,,0,0.0,128.6233925192668
0.0,683407.8799999999,-31.659212000000007,,0,0.0,128.6233925192668
101.0,683407.8799999999,-31.659212000000007,,0,0.0,128.6233925192668
0.0,743410.9699999997,-25.658903000000027,,0,0.0,110.17046331721471
100.0,743410.9699999997,-25.658903000000027,,0,0.0,110.17046331721471
0.0,751841.9699999997,-24.815803000000024,,0,0.0,107.81365530844202
102.0,751841.9699999997,-24.815803000000024,,0,0.0,107.81365530844202
0.0,758089.4699999997,-24.191053000000025,,0,0.0,106.10103976249665
102.0,758089.4699999997,-24.191053000000025,,0,0.0,106.10103976249665
0.0,791363.9099999998,-20.863609000000018,,0,0.0,97.43511932455954
94.0,791363.9099999998,-20.863609000000018,,0,0.0,97.43511932455954
0.0,770533.5099999999,-22.94664900000001,,0,2.7033736663834267,102.77252834857238
97.0,770533.5099999999,-22.94664900000001,,0,0.0,102.77252834857238
0.0,796584.7999999998,-20.341520000000017,,0,0.0,96.14111140458617
96.0,796584.7999999998,-20.341520000000017,,0,0.0,96.14111140458617
0.0,795236.9599999997,-20.476304000000027,,0,0.16948910422876778,96.47354921733016
97.0,795236.9599999997,-20.476304000000027,,0,0.0,96.47354921733016
0.0,752266.9299999998,-24.77330700000002,,0,5.712072176295178,107.69626015595288
0.0,752266.9299999998,-24.77330700000002,,0,0.0,107.69626015595288
0.0,752266.9299999998,-24.77330700000002,,0,0.0,107.69626015595288
0.0,752266.9299999998,-24.77330700000002,,0,0.0,107.69626015595288
0.0,752266.9299999998,-24.77330700000002,,0,0.0,107.69626015595288
0.0,752266.9299999998,-24.77330700000002,,0,0.0,107.69626015595288
0.0,752266.9299999998,-24.77330700000002,,0,0.0,107.69626015595288
111.0,752266.9299999998,-24.77330700000002,,0,0.0,107.69626015595288
0.0,800558.5899999999,-19.944141000000016,,0,0.0,95.16751172453223
122.0,800558.5899999999,-19.944141000000016,,0,0.0,95.16751172453223
0.0,847623.7499999998,-15.237625000000024,,0,0.0,84.33063962636724
136.0,847623.7499999998,-15.237625000000024,,0,0.0,84.33063962636724
0.0,837290.4699999999,-16.270953000000016,,0,1.2341332393285107,86.60552532026308
134.0,837290.4699999999,-16.270953000000016,,0,0.0,86.60552532026308
0.0,845098.6499999999,-15.490135000000011,,0,0.0,84.88140763211487
134.0,845098.6499999999,-15.490135000000011,,0,0.0,84.88140763211487
0.0,839123.5899999999,-16.087641000000012,,0,0.7120595906498179,86.19787342648773
127.0,839123.5899999999,-16.087641000000012,,0,0.0,86.19787342648773
0.0,864082.8999999998,-13.59171000000002,,0,0.0,80.81948850046679
0.0,864082.8999999998,-13.59171000000002,,0,0.0,80.81948850046679
138.0,864082.8999999998,-13.59171000000002,,0,0.0,80.81948850046679
0.0,833010.8199999998,-16.698918000000017,,0,3.730093205752113,87.56422395569842
130.0,833010.8199999998,-16.698918000000017,,0,0.0,87.56422395569842
0.0,811675.2199999999,-18.832478000000012,,0,2.6285883163958093,92.49451523233638
121.0,811675.2199999999,-18.832478000000012,,0,0.0,92.49451523233638
0.0,817967.2199999999,-18.203278000000015,,0,0.0,91.01380126210924
122.0,817967.2199999999,-18.203278000000015,,0,0.0,91.01380126210924
0.0,843421.2999999999,-15.657870000000006,,0,0.0,85.24908963053218
0.0,843421.2999999999,-15.657870000000006,,0,0.0,85.24908963053218
0.0,843421.2999999999,-15.657870000000006,,0,0.0,85.24908963053218
0.0,843421.2999999999,-15.657870000000006,,0,0.0,85.24908963053218
0.0,843421.2999999999,-15.657870000000006,,0,0.0,85.24908963053218
0.0,843421.2999999999,-15.657870000000006,,0,0.0,85.24908963053218
0.0,843421.2999999999,-15.657870000000006,,0,0.0,85.24908963053218
0.0,843421.2999999999,-15.657870000000006,,0,0.0,85.24908963053218
